Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Cushion,"$1,370",0.50,Very Good,G,VVS1,Jan 5
Cushion,"$1,372",0.60,Very Good,F,VS1,Jan 5
Cushion,"$1,372",0.60,Very Good,F,VS1,Jan 5
Cushion,"$1,387",0.60,Very Good,K,VVS2,Jan 6
Cushion,"$1,392",0.91,Very Good,K,SI1,Jan 5
Cushion,"$1,394",0.70,Very Good,F,SI1,Jan 6
Cushion,"$1,404",0.51,Very Good,F,VS2,Jan 4
Cushion,"$1,409",0.56,Very Good,H,VS1,Jan 6
Cushion,"$1,430",0.90,Very Good,K,SI2,Jan 6
Cushion,"$1,440",0.87,Very Good,H,SI2,Jan 6
Cushion,"$1,466",0.75,Very Good,I,VS2,Jan 5
Cushion,"$1,466",0.60,Very Good,I,VS2,Jan 5
Cushion,"$1,466",0.60,Very Good,F,SI1,Jan 5
Cushion,"$1,466",0.72,Very Good,I,VS2,Jan 5
Cushion,"$1,466",0.72,Very Good,I,VS2,Jan 5
Cushion,"$1,482",0.56,Very Good,F,VS1,Jan 5
Cushion,"$1,492",0.76,Very Good,J,VS2,Jan 5
Cushion,"$1,500",0.71,Very Good,H,VS1,Jan 6
Cushion,"$1,502",0.70,Very Good,J,SI1,Jan 5
Cushion,"$1,508",0.60,Very Good,E,VVS2,Jan 5
Cushion,"$1,518",0.70,Very Good,J,SI1,Jan 6
Cushion,"$1,520",0.77,Very Good,H,SI1,Jan 6
Cushion,"$1,523",0.60,Very Good,E,SI1,Jan 5
Cushion,"$1,539",0.70,Very Good,J,VVS1,Jan 6
Cushion,"$1,545",0.60,Very Good,D,SI1,Jan 6
Cushion,"$1,546",0.61,Very Good,F,VS2,Jan 6
Cushion,"$1,547",0.81,Very Good,I,VS2,Jan 6
Cushion,"$1,549",0.61,Very Good,I,VS1,Jan 5
Cushion,"$1,555",0.70,Very Good,H,VVS2,Jan 6
Cushion,"$1,555",0.70,Very Good,H,VVS2,Jan 6
Cushion,"$1,555",0.70,Very Good,H,VVS2,Jan 6
Cushion,"$1,557",0.80,Very Good,I,VS2,Jan 5
Cushion,"$1,557",0.80,Very Good,I,VS2,Jan 5
Cushion,"$1,561",0.70,Very Good,H,SI1,Jan 5
Cushion,"$1,563",0.81,Very Good,J,VVS2,Jan 6
Cushion,"$1,582",0.76,Very Good,K,VS1,Jan 5
Cushion,"$1,589",0.61,Very Good,H,VS2,Jan 6
Cushion,"$1,589",0.70,Very Good,F,VS2,Jan 6
Cushion,"$1,590",0.70,Very Good,H,VS2,Jan 6
Cushion,"$1,592",0.55,Very Good,E,VVS1,Jan 6
Cushion,"$1,598",0.71,Very Good,G,VVS2,Jan 6
Cushion,"$1,615",0.75,Very Good,J,VS1,Jan 5
Cushion,"$1,619",0.80,Very Good,J,VS2,Jan 5
Cushion,"$1,624",0.70,Very Good,G,VS1,Jan 6
Cushion,"$1,624",0.70,Very Good,G,VS1,Jan 6
Cushion,"$1,624",0.70,Very Good,H,VVS1,Jan 6
Cushion,"$1,625",0.67,Very Good,F,IF,Dec 30
Cushion,"$1,630",0.71,Very Good,D,VS2,Jan 6
Cushion,"$1,636",0.80,Very Good,E,SI1,Jan 6
Cushion,"$1,639",0.60,Very Good,D,SI1,Jan 5
Cushion,"$1,644",0.71,Very Good,G,VVS1,Jan 6
Cushion,"$1,644",0.71,Very Good,H,VS1,Jan 6
Cushion,"$1,648",0.71,Very Good,H,VVS1,Jan 6
Cushion,"$1,650",0.61,Very Good,H,VS1,Jan 6
Cushion,"$1,652",0.81,Very Good,J,VS1,Jan 5
Cushion,"$1,653",0.70,Very Good,H,VS2,Jan 5
Cushion,"$1,655",0.60,Very Good,G,VVS2,Jan 6
Cushion,"$1,657",0.70,Very Good,H,VS1,Jan 5
Cushion,"$1,660",0.90,Very Good,I,SI2,Jan 6
Cushion,"$1,662",0.70,Very Good,I,VS1,Jan 5
Cushion,"$1,666",0.80,Very Good,H,VVS1,Jan 6
Cushion,"$1,666",0.61,Very Good,D,SI1,Jan 5
Cushion,"$1,670",0.70,Very Good,I,VVS2,Jan 5
Cushion,"$1,676",0.90,Very Good,J,SI1,Jan 5
Cushion,"$1,678",0.80,Very Good,J,VVS2,Jan 6
Cushion,"$1,684",0.51,Very Good,E,IF,Jan 5
Cushion,"$1,685",0.80,Very Good,I,VVS2,Jan 6
Cushion,"$1,686",0.80,Very Good,J,SI2,Jan 5
Cushion,"$1,686",0.80,Very Good,J,SI2,Jan 5
Cushion,"$1,687",0.73,Very Good,H,VS1,Jan 6
Cushion,"$1,700",0.91,Very Good,J,SI2,Jan 6
Cushion,"$1,713",0.80,Very Good,H,SI1,Jan 5
Cushion,"$1,719",0.80,Very Good,I,IF,Jan 6
Cushion,"$1,720",0.95,Very Good,K,SI1,Jan 6
Cushion,"$1,723",0.71,Very Good,G,VVS1,Jan 6
Cushion,"$1,725",0.73,Very Good,H,VS1,Jan 5
Cushion,"$1,727",0.90,Very Good,K,SI1,Jan 5
Cushion,"$1,729",0.70,Very Good,E,VVS1,Jan 6
Cushion,"$1,730",0.71,Very Good,H,VS1,Jan 6
Cushion,"$1,745",0.90,Very Good,F,SI2,Jan 6
Cushion,"$1,749",0.70,Very Good,D,VVS2,Jan 6
Cushion,"$1,750",0.70,Very Good,I,VS1,Jan 5
Cushion,"$1,752",0.91,Very Good,I,SI1,Jan 6
Cushion,"$1,773",0.70,Very Good,E,SI2,Jan 5
Cushion,"$1,782",0.70,Very Good,F,VS2,Jan 6
Cushion,"$1,783",0.81,Very Good,H,SI1,Jan 6
Cushion,"$1,786",0.82,Very Good,H,SI1,Jan 5
Cushion,"$1,790",1.03,Very Good,K,SI2,Jan 6
Cushion,"$1,791",0.81,Very Good,H,VS2,Jan 5
Cushion,"$1,794",0.71,Very Good,G,VVS1,Jan 6
Cushion,"$1,795",0.72,Very Good,D,VVS2,Jan 6
Cushion,"$1,797",0.90,Very Good,K,VS2,Jan 5
Cushion,"$1,798",0.75,Very Good,H,VS2,Jan 6
Cushion,"$1,800",0.94,Very Good,J,SI1,Jan 6
Cushion,"$1,810",0.91,Very Good,E,SI2,Jan 6
