Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Emerald,$881,0.51,Very Good,I,VVS2,Jan 5
Emerald,$882,0.50,Very Good,G,VS2,Jan 6
Emerald,$883,0.50,Very Good,I,VVS1,Jan 6
Emerald,$889,0.41,Very Good,D,VVS1,Jan 6
Emerald,$890,0.41,Very Good,D,VVS2,Jan 6
Emerald,$890,0.51,Very Good,E,SI1,Jan 6
Emerald,$893,0.51,Very Good,I,VS1,Jan 5
Emerald,$898,0.50,Very Good,I,VVS1,Jan 5
Emerald,$898,0.50,Very Good,I,VVS1,Jan 5
Emerald,$898,0.50,Very Good,H,VVS2,Jan 6
Emerald,$900,0.53,Very Good,E,SI1,Jan 6
Emerald,$900,0.52,Very Good,H,VS1,Jan 6
Emerald,$900,0.54,Very Good,G,VS2,Jan 6
Emerald,$901,0.40,Very Good,G,VS2,Jan 5
Emerald,$909,0.50,Very Good,G,VVS2,Jan 6
Emerald,$910,0.42,Very Good,D,VVS2,Jan 6
Emerald,$910,0.56,Very Good,H,VVS2,Jan 6
Emerald,$911,0.41,Very Good,D,VVS2,Jan 6
Emerald,$911,0.41,Very Good,D,VVS2,Jan 6
Emerald,$912,0.50,Very Good,D,VS2,Jan 6
Emerald,$913,0.40,Very Good,F,VS1,Jan 5
Emerald,$920,0.50,Very Good,I,VVS1,Jan 6
Emerald,$920,0.54,Very Good,H,VS2,Jan 6
Emerald,$920,0.52,Very Good,I,VS2,Jan 6
Emerald,$920,0.53,Very Good,F,VS1,Jan 6
Emerald,$921,0.50,Very Good,J,VVS2,Jan 5
Emerald,$923,0.44,Very Good,G,VS2,Jan 6
Emerald,$925,0.51,Very Good,I,VS2,Jan 5
Emerald,$926,0.40,Very Good,G,VS1,Jan 5
Emerald,$929,0.40,Very Good,D,VVS1,Jan 6
Emerald,$930,0.51,Very Good,F,VVS2,Jan 6
Emerald,$930,0.51,Very Good,G,VS1,Jan 6
Emerald,$930,0.51,Very Good,H,VS1,Jan 6
Emerald,$930,0.51,Very Good,I,VVS2,Jan 5
Emerald,$931,0.50,Very Good,I,VVS2,Jan 6
Emerald,$934,0.50,Very Good,I,IF,Jan 5
